timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,new_device,ip_address,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,month,weekday,hour
2024-11-30 11:22:17.468549+00:00,us,usd,eur,web,163.88,163.88,3.46,0.925926,False,31.106.211.136,us,False,0.463,standard,830,0.799,0,0.102,0,0,0.0,0,11,5,11
2024-11-30 12:46:22.468549+00:00,us,usd,cad,mobile,62.57,62.57,1.41,1.351351,False,248.164.218.44,ca,True,0.817,enhanced,257,0.894,0,0.257,0,1,0.0,0,11,5,12
2024-11-30 12:49:23.468549+00:00,uk,gbp,usd,web,167.19,208.99,2.95,1.25,False,29.6.244.236,uk,False,0.27,standard,4,0.892,0,0.407,0,0,0.0,0,11,5,12
2024-12-01 00:54:23.468549+00:00,us,usd,inr,web,513.19,513.19,8.08,83.333333,False,197.44.51.52,us,False,0.252,standard,298,0.336,0,0.166,0,0,0.0,0,12,6,0
2024-12-01 00:55:07.468549+00:00,us,usd,php,web,478.61,478.61,7.88,58.823529,False,232.149.239.86,us,False,0.45,standard,298,0.336,0,0.166,0,0,0.1,0,12,6,0
2024-12-01 01:16:58.468549+00:00,us,usd,eur,web,224.65,224.65,4.48,0.925926,False,15.209.222.22,us,False,0.21,enhanced,257,0.894,0,0.257,0,0,0.0,0,12,6,1
2024-12-01 02:26:38.468549+00:00,us,usd,gbp,atm,159.54,159.54,3.92,0.8,False,83.6.168.92,us,False,0.132,enhanced,367,0.939,0,0.176,0,0,0.0,0,12,6,2
2024-12-01 04:03:51.468549+00:00,ca,cad,php,mobile,225.9,167.17,3.75,43.529412,False,80.75.241.195,ca,False,0.886,low,615,0.515,0,0.355,0,0,0.0,0,12,6,4
2024-12-01 12:59:21.468549+00:00,us,usd,php,web,43.62,43.62,1.07,58.823529,False,46.162.9.182,us,False,0.066,standard,1018,0.934,0,0.087,0,0,0.1,0,12,6,12
2024-12-01 13:08:44.468549+00:00,us,usd,php,mobile,114.51,114.51,2.8,58.823529,False,202.71.4.141,us,False,0.168,enhanced,661,0.92,0,0.259,0,0,0.1,0,12,6,13
2024-12-01 17:28:12.468549+00:00,us,usd,gbp,web,101.34,101.34,2.89,0.8,False,116.180.231.174,us,False,0.424,enhanced,257,0.894,0,0.257,0,0,0.0,0,12,6,17
2024-12-01 19:33:44.468549+00:00,ca,cad,cad,mobile,-217.03,160.6,9999.99,1.0,False,150.175.210.137,ca,False,1.2,standard,947,-0.1,0,0.268,-1,0,0.0,0,12,6,19
2024-12-01 20:01:01.468549+00:00,ca,cad,inr,mobile,142.52,105.46,3.04,61.666667,False,245.85.57.130,ca,False,0.163,low,615,0.515,0,0.355,0,0,0.12,0,12,6,20
2024-12-01 23:32:45.468549+00:00,us,usd,ngn,mobile,109.46,109.46,2.85,1111.111111,False,165.139.113.135,ca,True,0.369,standard,34,0.427,0,0.068,0,0,0.25,0,12,6,23
2024-12-02 03:55:59.468549+00:00,us,usd,ngn,mobile,175.18,175.18,2.69,1111.111111,False,234.201.92.253,us,False,0.482,enhanced,257,0.894,0,0.257,0,0,0.25,0,12,0,3
2024-12-02 07:22:34.468549+00:00,uk,gbp,gbp,mobile,43.24,54.05,1.78,1.0,False,97.150.248.56,uk,False,0.223,standard,4,0.892,0,0.407,0,1,0.0,0,12,0,7
2024-12-02 09:55:11.468549+00:00,us,usd,cad,mobile,647.99,647.99,10.25,1.351351,False,174.134.206.111,us,False,0.281,standard,263,0.522,0,0.223,0,0,0.0,0,12,0,9
2024-12-02 10:55:04.468549+00:00,ca,cad,eur,mobile,182.63,135.15,3.71,0.685185,False,132.226.48.28,us,True,0.251,standard,947,0.625,0,0.268,0,0,0.0,0,12,0,10
2024-12-02 12:03:31.468549+00:00,ca,cad,ngn,mobile,127.57,94.4,3.41,822.222222,False,210.96.253.217,ca,False,0.202,standard,947,0.625,0,0.268,0,0,0.0,0,12,0,12
2024-12-02 15:52:48.468549+00:00,ca,cad,cny,mobile,174.02,128.77,2.85,5.285714,False,180.194.101.39,us,True,0.295,standard,947,0.625,0,0.268,0,0,0.0,0,12,0,15
2024-12-02 16:30:02.468549+00:00,us,usd,usd,mobile,156.41,156.41,3.3,1.0,False,35.250.27.162,us,False,0.471,standard,1016,0.944,0,0.247,0,0,0.0,0,12,0,16
2024-12-02 20:48:36.468549+00:00,us,usd,cad,mobile,32.76,32.76,1.09,1.351351,False,88.254.166.104,us,False,0.13,standard,147,0.551,0,0.391,0,0,0.0,0,12,0,20
2024-12-02 20:50:56.468549+00:00,us,usd,gbp,web,146.95,146.95,3.79,0.8,False,95.178.130.80,us,False,0.968,standard,298,0.336,0,0.166,0,0,0.0,0,12,0,20
2024-12-03 01:24:41.468549+00:00,us,usd,ngn,mobile,787.61,787.61,12.5,1111.111111,False,105.115.101.9,us,False,0.215,standard,298,0.336,0,0.166,0,0,0.25,0,12,1,1
2024-12-03 14:06:18.468549+00:00,us,usd,eur,web,81.72,81.72,2.5,0.925926,False,75.5.106.202,us,False,0.245,standard,1018,0.934,0,0.087,0,0,0.0,0,12,1,14
2024-12-03 22:44:18.468549+00:00,us,usd,php,web,148.7,148.7,3.67,58.823529,False,108.176.182.65,us,False,0.339,standard,298,0.336,0,0.166,0,0,0.1,1,12,1,22
2024-12-04 02:27:13.468549+00:00,us,usd,cny,mobile,297.38,297.38,6.2,7.142857,False,55.223.252.50,us,False,0.243,standard,1018,0.934,0,0.087,0,0,0.0,0,12,2,2
2024-12-04 03:42:57.468549+00:00,uk,gbp,ngn,mobile,138.76,173.45,3.53,1388.888889,False,126.66.217.127,uk,False,0.308,standard,4,0.892,0,0.407,0,0,0.22,0,12,2,3
2024-12-04 07:49:09.468549+00:00,us,usd,eur,web,93.63,93.63,2.94,0.925926,False,47.142.50.199,us,False,0.545,standard,1018,0.934,0,0.087,0,0,0.0,0,12,2,7
2024-12-04 08:35:07.468549+00:00,us,usd,inr,mobile,444.74,444.74,6.99,83.333333,False,192.48.63.144,us,False,0.74,enhanced,367,0.939,0,0.176,0,0,0.0,0,12,2,8
2024-12-04 09:03:24.468549+00:00,us,usd,mxn,mobile,1373.2,1373.2,21.42,17.241379,False,191.21.208.109,us,False,0.829,standard,147,0.551,0,0.391,7,7,0.2,0,12,2,9
2024-12-04 09:26:17.468549+00:00,ca,cad,cad,mobile,28.16,20.84,2.28,1.0,False,5.107.222.230,ca,False,0.488,low,824,0.607,0,0.282,0,0,0.0,0,12,2,9
2024-12-04 12:52:00.468549+00:00,us,usd,php,mobile,328.5,328.5,6.1,58.823529,False,240.133.248.100,us,False,0.458,standard,1018,0.934,0,0.087,0,0,0.1,0,12,2,12
2024-12-04 20:53:24.468549+00:00,uk,gbp,php,mobile,143.87,179.83,2.85,73.529412,False,14.148.174.86,uk,False,0.714,standard,4,0.892,0,0.407,0,0,0.0,0,12,2,20
2024-12-04 21:48:34.468549+00:00,us,usd,gbp,web,404.7,404.7,8.05,0.8,False,216.11.235.154,us,False,0.19,standard,263,0.522,0,0.223,0,0,0.0,0,12,2,21
2024-12-04 22:22:38.468549+00:00,uk,gbp,cny,mobile,565.29,706.62,9.39,8.928571,False,135.46.27.97,us,True,0.719,standard,718,0.953,0,0.169,0,0,0.0,0,12,2,22
2024-12-04 23:40:10.468549+00:00,us,usd,php,web,24.41,24.41,1.3,58.823529,False,254.86.116.227,us,False,0.151,standard,298,0.336,0,0.166,0,0,0.1,0,12,2,23
2024-12-05 00:29:33.468549+00:00,uk,gbp,usd,mobile,97.72,122.15,2.49,1.25,False,93.82.238.142,uk,False,0.194,standard,4,0.892,0,0.407,0,0,0.0,0,12,3,0
2024-12-05 04:06:43.468549+00:00,us,usd,eur,mobile,33.16,33.16,2.38,0.925926,False,230.25.186.144,us,False,0.149,standard,298,0.336,0,0.166,0,0,0.0,0,12,3,4
2024-12-05 06:34:35.468549+00:00,uk,gbp,cad,mobile,80.28,100.35,3.61,1.689189,False,128.92.154.209,uk,False,0.302,standard,718,0.953,0,0.169,0,0,0.0,0,12,3,6
2024-12-05 09:33:47.468549+00:00,us,usd,cny,atm,91.92,91.92,2.6,7.142857,True,203.18.105.109,us,False,0.322,standard,263,0.372,0,0.223,0,0,0.0,0,12,3,9
2024-12-05 16:55:42.468549+00:00,us,usd,usd,web,513.41,513.41,9.08,1.0,False,100.242.55.47,uk,True,0.401,enhanced,367,0.939,0,0.176,0,0,0.0,0,12,3,16
2024-12-05 18:27:51.468549+00:00,us,usd,ngn,mobile,84.17,84.17,2.63,1111.111111,False,98.25.3.241,us,False,0.935,standard,147,0.551,0,0.391,0,0,0.25,0,12,3,18
2024-12-05 22:23:15.468549+00:00,us,usd,ngn,web,60.11,60.11,2.23,1111.111111,False,122.53.129.29,us,False,0.095,standard,1018,0.934,0,0.087,0,0,0.25,1,12,3,22
2024-12-05 22:41:48.468549+00:00,ca,cad,php,web,223.24,165.2,4.14,43.529412,False,157.188.19.159,uk,True,0.574,standard,947,0.625,0,0.268,0,0,0.0,0,12,3,22
2024-12-06 00:44:07.468549+00:00,us,usd,inr,mobile,65.01,65.01,1.51,83.333333,False,50.66.134.252,us,False,0.351,standard,298,0.336,0,0.166,0,0,0.0,0,12,4,0
2024-12-06 06:11:11.468549+00:00,us,usd,php,web,113.89,113.89,2.99,58.823529,False,174.8.56.65,us,False,0.316,standard,1018,0.934,0,0.087,0,0,0.1,0,12,4,6
2024-12-06 07:05:10.468549+00:00,us,usd,usd,web,26.66,26.66,0.84,1.0,True,68.196.117.9,us,False,0.278,standard,263,0.372,0,0.223,0,0,0.0,0,12,4,7
2024-12-06 07:27:42.468549+00:00,us,usd,php,mobile,101.46,101.46,1.8,58.823529,False,119.91.4.2,us,False,0.251,enhanced,257,0.894,0,0.257,0,0,0.1,0,12,4,7
2024-12-06 09:16:29.468549+00:00,uk,gbp,cad,mobile,109.3,136.63,-1.0,1.689189,False,81.182.181.245,uk,False,1.2,standard,4,-0.1,0,0.407,-1,0,0.0,0,12,4,9
2024-12-06 10:14:22.468549+00:00,us,usd,php,mobile,93.24,93.24,1.84,58.823529,False,46.122.194.56,us,False,0.388,standard,298,0.336,0,0.166,0,0,0.1,0,12,4,10
2024-12-06 10:20:49.468549+00:00,uk,gbp,eur,mobile,136.21,170.26,2.95,1.157407,False,13.90.167.25,uk,False,0.254,standard,718,0.953,0,0.169,0,0,0.05,0,12,4,10
2024-12-06 13:09:54.468549+00:00,us,usd,mxn,mobile,333.25,333.25,6.47,17.241379,False,6.226.106.51,us,False,0.255,standard,34,0.427,0,0.068,0,0,0.2,0,12,4,13
2024-12-06 20:01:41.468549+00:00,us,usd,cad,web,49.37,49.37,-1.0,1.351351,True,215.233.235.59,us,False,1.2,standard,298,-0.1,0,0.166,-1,0,0.0,0,12,4,20
2024-12-07 05:56:26.468549+00:00,uk,gbp,ngn,mobile,182.32,227.91,2.87,1388.888889,False,40.172.151.197,uk,False,0.401,standard,4,0.892,0,0.407,0,0,0.22,1,12,5,5
2024-12-07 06:43:28.468549+00:00,us,usd,php,web,67.71,67.71,1.48,58.823529,False,121.24.107.92,us,False,0.348,enhanced,257,0.894,0,0.257,0,1,0.1,0,12,5,6
2024-12-07 08:42:27.468549+00:00,us,usd,usd,web,315.62,315.62,4.65,1.0,False,151.117.33.1,us,False,0.239,standard,147,0.551,0,0.391,0,0,0.0,0,12,5,8
2024-12-07 15:14:53.468549+00:00,us,usd,usd,mobile,92.6,92.6,2.0,1.0,False,173.13.164.158,uk,True,0.718,standard,263,0.522,0,0.223,0,0,0.0,0,12,5,15
2024-12-07 18:24:21.468549+00:00,ca,cad,ngn,mobile,49.9,36.93,1.43,822.222222,True,20.151.114.117,ca,False,0.151,low,615,0.365,0,0.355,0,0,0.0,0,12,5,18
2024-12-07 22:37:55.468549+00:00,uk,gbp,gbp,mobile,301.45,376.81,5.66,1.0,False,135.228.140.122,uk,False,0.307,standard,718,0.953,0,0.169,0,0,0.0,0,12,5,22
2024-12-08 11:40:40.468549+00:00,us,usd,eur,web,137.25,137.25,3.31,0.925926,False,117.246.78.68,us,False,0.255,enhanced,367,0.939,0,0.176,0,0,0.0,0,12,6,11
2024-12-08 12:32:13.468549+00:00,us,usd,usd,mobile,159.91,159.91,3.27,1.0,False,231.114.24.16,uk,True,0.332,standard,147,0.551,0,0.391,0,0,0.0,0,12,6,12
2024-12-08 16:29:52.468549+00:00,uk,gbp,mxn,mobile,238.94,298.67,4.39,21.551724,False,108.190.148.221,uk,False,0.223,standard,718,0.953,0,0.169,0,0,0.0,0,12,6,16
2024-12-08 18:50:01.468549+00:00,us,usd,usd,mobile,163.23,163.23,3.72,1.0,False,251.76.130.13,us,False,0.224,standard,147,0.551,0,0.391,0,0,0.0,0,12,6,18
2024-12-08 19:21:53.468549+00:00,ca,cad,cny,web,131.97,97.66,3.58,5.285714,True,84.242.20.32,us,True,0.566,standard,1041,0.717,0,0.245,0,0,0.0,0,12,6,19
2024-12-08 20:25:58.468549+00:00,ca,cad,eur,web,107.87,79.82,3.28,0.685185,False,155.37.39.176,uk,True,0.61,standard,947,0.625,0,0.268,0,0,0.0,0,12,6,20
2024-12-08 22:53:01.468549+00:00,us,usd,usd,mobile,75.36,75.36,2.12,1.0,False,167.243.102.10,us,False,0.21,standard,263,0.522,0,0.223,0,0,0.0,0,12,6,22
2024-12-09 00:09:11.468549+00:00,uk,gbp,cny,web,100.53,125.66,2.75,8.928571,False,86.54.227.223,uk,False,0.497,standard,4,0.892,0,0.407,0,0,0.0,0,12,0,0
2024-12-09 02:11:32.468549+00:00,us,usd,cad,mobile,115.12,115.12,3.37,1.351351,False,180.100.209.7,us,False,0.761,enhanced,257,0.894,0,0.257,0,0,0.0,0,12,0,2
2024-12-09 12:44:24.468549+00:00,uk,gbp,ngn,mobile,320.06,400.08,6.04,1388.888889,False,97.38.201.205,uk,False,0.396,standard,236,0.654,0,0.128,0,0,0.22,0,12,0,12
2024-12-09 15:58:26.468549+00:00,us,usd,ngn,mobile,79.74,79.74,2.41,1111.111111,False,250.91.168.225,us,False,0.352,standard,1018,0.934,0,0.087,0,0,0.25,0,12,0,15
2024-12-09 19:21:12.468549+00:00,us,usd,ngn,mobile,-138.65,138.65,9999.99,1111.111111,True,75.131.175.187,us,False,1.2,standard,830,-0.1,0,0.102,-1,1,0.25,0,12,0,19
2024-12-09 21:34:44.468549+00:00,us,usd,eur,mobile,74.74,74.74,2.83,0.925926,False,240.104.130.137,us,False,0.873,standard,298,0.336,0,0.166,0,0,0.0,0,12,0,21
2024-12-10 00:50:51.468549+00:00,uk,gbp,eur,web,26.71,33.39,1.09,1.157407,False,108.22.209.196,uk,False,0.302,standard,4,0.892,0,0.407,0,0,0.05,0,12,1,0
2024-12-10 01:26:56.468549+00:00,us,usd,inr,web,131.39,131.39,2.04,83.333333,False,226.44.84.12,us,False,0.165,standard,1018,0.934,0,0.087,0,0,0.0,0,12,1,1
2025-06-07 07:19:12.468549+00:00,us,usd,cny,web,142.62,142.62,3.98,7.142857,False,119.212.12.111,us,False,0.938,enhanced,367,0.939,0,0.176,0,0,0.0,0,6,5,7
2024-12-10 14:46:47.468549+00:00,us,usd,cad,mobile,146.99,146.99,3.16,1.351351,False,140.37.219.28,us,False,0.314,standard,263,0.522,0,0.223,0,0,0.0,0,12,1,14
2024-12-10 16:53:26.468549+00:00,us,usd,inr,atm,120.0,120.0,2.26,83.333333,False,153.35.166.98,uk,True,0.474,standard,1018,0.934,0,0.087,0,0,0.0,0,12,1,16
2024-12-10 20:10:24.468549+00:00,us,usd,inr,mobile,270.85,270.85,5.24,83.333333,False,14.121.62.37,us,False,0.324,low,954,0.576,0,0.332,0,0,0.0,0,12,1,20
2024-12-11 01:38:53.468549+00:00,us,usd,ngn,web,45.15,45.15,2.59,1111.111111,False,197.68.68.135,us,False,0.154,enhanced,257,0.894,0,0.257,0,0,0.25,0,12,2,1
2024-12-11 01:46:14.468549+00:00,us,usd,eur,mobile,46.93,46.93,2.68,0.925926,False,217.143.11.151,us,False,0.286,enhanced,257,0.894,0,0.257,0,0,0.0,0,12,2,1
2024-12-11 02:24:48.468549+00:00,us,usd,usd,web,293.8,293.8,6.56,1.0,False,173.14.249.6,us,False,0.09,standard,1018,0.934,0,0.087,0,0,0.0,0,12,2,2
2024-12-11 06:12:30.468549+00:00,uk,gbp,cny,web,32.07,40.08,1.42,8.928571,False,242.165.225.31,uk,False,0.373,standard,4,0.892,0,0.407,0,0,0.0,1,12,2,6
2024-12-11 07:10:24.468549+00:00,us,usd,gbp,web,122.28,122.28,3.81,0.8,False,90.117.152.161,us,False,0.317,standard,147,0.551,0,0.391,0,0,0.0,0,12,2,7
2024-12-11 07:15:29.468549+00:00,uk,gbp,mxn,mobile,9990.13,12487.66,150.7,21.551724,False,121.146.56.138,uk,False,0.328,low,704,0.515,0,0.283,0,0,0.0,0,12,2,7
2024-12-11 07:18:17.468549+00:00,unknown,usd,cad,mobile,85.21,85.21,2.91,1.351351,False,48.93.252.36,us,False,0.216,enhanced,257,0.894,0,0.257,0,0,0.0,0,12,2,7
2024-12-11 10:07:00.468549+00:00,us,usd,inr,web,43.66,43.66,1.26,83.333333,False,238.80.218.149,us,False,0.501,standard,147,0.551,0,0.391,0,0,0.0,0,12,2,10
2024-12-11 10:15:53.468549+00:00,us,usd,usd,mobile,441.8,441.8,8.23,1.0,False,72.96.2.164,us,False,0.328,standard,1048,0.79,0,0.125,0,0,0.0,0,12,2,10
2024-12-11 15:02:45.468549+00:00,uk,gbp,php,mobile,381.75,477.19,6.97,73.529412,False,216.211.186.39,uk,False,0.522,standard,718,0.953,0,0.169,0,0,0.0,0,12,2,15
2024-12-11 18:06:19.468549+00:00,us,usd,inr,web,88.99,88.99,3.75,83.333333,False,172.146.163.139,us,False,0.15,standard,1018,0.934,0,0.087,0,0,0.0,0,12,2,18
2024-12-11 18:24:14.468549+00:00,us,usd,cad,web,36.91,36.91,1.5,1.351351,False,32.173.228.129,us,False,0.124,standard,298,0.336,0,0.166,0,0,0.0,0,12,2,18
2024-12-12 03:04:11.468549+00:00,us,usd,cny,web,19.02,19.02,1.0,7.142857,False,201.32.45.118,us,False,0.195,standard,859,0.96,0,0.363,0,0,0.0,0,12,3,3
2024-12-12 04:54:05.468549+00:00,us,usd,php,web,292.6,292.6,5.79,58.823529,False,36.244.130.104,us,False,0.55,standard,1018,0.934,0,0.087,0,0,0.1,0,12,3,4
2024-12-12 07:55:40.468549+00:00,us,usd,cad,mobile,514.37,514.37,8.48,1.351351,False,175.30.225.33,us,False,0.245,standard,263,0.522,0,0.223,0,0,0.0,0,12,3,7
2024-12-12 09:44:32.468549+00:00,us,usd,mxn,mobile,456.58,456.58,8.17,17.241379,False,25.74.229.85,us,False,0.08,enhanced,257,0.894,0,0.257,3,3,0.2,0,12,3,9
2024-12-12 10:03:25.468549+00:00,uk,gbp,php,mobile,271.37,339.21,5.39,73.529412,False,144.98.99.163,uk,False,0.295,standard,4,0.892,0,0.407,0,0,0.0,0,12,3,10
2024-12-12 11:31:22.468549+00:00,us,usd,cad,mobile,319.29,319.29,5.89,1.351351,False,45.93.239.177,us,False,0.178,standard,263,0.522,0,0.223,0,0,0.0,0,12,3,11
2024-12-12 11:37:47.468549+00:00,us,usd,eur,mobile,532.19,532.19,9.36,0.925926,False,61.130.121.244,uk,True,0.443,standard,298,0.336,0,0.166,0,0,0.0,0,12,3,11
2024-12-12 11:43:43.468549+00:00,us,usd,inr,mobile,272.13,272.13,5.85,83.333333,True,139.199.156.106,us,False,0.201,standard,147,0.401,0,0.391,0,0,0.0,0,12,3,11
2024-12-12 14:49:55.468549+00:00,us,usd,eur,mobile,54.97,54.97,1.77,0.925926,False,75.108.185.118,us,False,0.194,enhanced,367,0.939,0,0.176,0,0,0.0,0,12,3,14
2024-12-12 16:23:46.468549+00:00,us,usd,eur,mobile,213.02,213.02,4.69,0.925926,True,135.155.148.83,us,False,0.139,standard,147,0.401,0,0.391,0,0,0.0,0,12,3,16
2024-12-13 01:38:57.468549+00:00,us,usd,eur,mobile,380.2,380.2,6.34,0.925926,False,154.196.41.167,us,False,0.004,enhanced,257,0.894,0,0.257,0,0,0.0,0,12,4,1
2024-12-13 04:18:54.468549+00:00,us,usd,inr,web,118.53,118.53,3.48,83.333333,False,78.90.190.149,us,False,0.151,enhanced,367,0.939,0,0.176,0,0,0.0,0,12,4,4
2024-12-13 04:56:49.468549+00:00,us,usd,eur,unknown,99.37,99.37,2.1,0.925926,False,9.28.143.144,us,False,0.412,enhanced,257,0.894,0,0.257,0,0,0.0,0,12,4,4
2024-12-13 05:05:10.468549+00:00,us,usd,usd,web,36.74,36.74,1.82,1.0,False,134.221.61.208,us,False,0.518,standard,34,0.427,0,0.068,0,0,0.0,0,12,4,5
2024-12-13 06:12:42.468549+00:00,us,usd,php,web,174.89,174.89,3.08,58.823529,False,216.144.65.90,us,False,0.318,enhanced,367,0.939,0,0.176,0,0,0.1,0,12,4,6
2024-12-13 09:53:47.468549+00:00,uk,gbp,php,web,258.47,323.09,4.5,73.529412,False,34.30.227.59,uk,False,0.436,standard,4,0.892,0,0.407,0,0,0.0,0,12,4,9
2024-12-13 12:40:43.468549+00:00,uk,gbp,ngn,mobile,112.37,140.46,2.5,1388.888889,True,146.249.83.245,uk,False,0.498,standard,718,0.803,0,0.169,0,0,0.22,0,12,4,12
2024-12-13 13:58:47.468549+00:00,uk,gbp,ngn,mobile,127.93,159.91,2.63,1388.888889,False,127.16.123.139,uk,False,0.451,standard,4,0.892,0,0.407,0,0,0.22,1,12,4,13
2024-12-13 14:02:18.468549+00:00,us,usd,eur,mobile,796.83,796.83,13.36,0.925926,False,58.126.39.131,uk,True,0.336,standard,263,0.522,0,0.223,0,0,0.0,0,12,4,14
2024-12-13 14:56:01.468549+00:00,ca,cad,eur,mobile,145.34,107.55,3.51,0.685185,False,7.87.168.56,ca,False,0.32,standard,1041,0.867,0,0.245,0,0,0.0,0,12,4,14
2024-12-13 16:10:55.468549+00:00,uk,gbp,php,mobile,108.27,135.33,1.94,73.529412,False,128.65.61.32,uk,False,0.563,standard,4,0.892,0,0.407,0,0,0.0,0,12,4,16
2024-12-13 16:16:43.468549+00:00,us,usd,php,mobile,102.49,102.49,2.72,58.823529,False,200.128.160.51,us,False,0.288,standard,147,0.551,0,0.391,0,0,0.1,0,12,4,16
2024-12-13 17:26:39.468549+00:00,ca,cad,php,mobile,80.61,59.65,2.0,43.529412,False,226.59.214.83,ca,False,0.213,standard,725,0.824,0,0.212,0,0,0.0,0,12,4,17
2024-12-13 19:53:52.468549+00:00,us,usd,usd,web,1012.1,1012.1,16.38,1.0,False,60.144.238.191,ca,True,0.24,standard,298,0.336,0,0.166,0,0,0.0,0,12,4,19
2024-12-13 22:05:23.468549+00:00,us,usd,php,mobile,337.89,337.89,6.73,58.823529,False,121.94.46.19,us,False,0.409,low,415,0.568,0,0.304,0,1,0.1,0,12,4,22
2024-12-14 00:29:08.468549+00:00,us,usd,inr,mobile,73.04,73.04,2.57,83.333333,False,60.234.102.82,uk,True,0.62,standard,638,0.839,0,0.244,0,0,0.0,0,12,5,0
2024-12-14 02:45:29.468549+00:00,us,usd,inr,mobile,312.77,312.77,6.21,83.333333,False,6.216.76.241,us,False,0.17,standard,1018,0.934,0,0.087,0,0,0.0,0,12,5,2
2024-12-14 04:58:49.468549+00:00,us,usd,cny,mobile,338.8,338.8,5.93,7.142857,False,32.234.222.42,us,False,0.181,standard,263,0.522,0,0.223,0,0,0.0,0,12,5,4
2024-12-14 08:24:29.468549+00:00,uk,gbp,cad,mobile,220.83,276.03,4.38,1.689189,False,77.231.148.192,uk,False,0.276,standard,718,0.953,0,0.169,0,1,0.0,0,12,5,8
2024-12-14 08:44:42.468549+00:00,us,usd,cny,mobile,437.24,437.24,6.74,7.142857,False,238.117.83.96,us,False,0.291,standard,298,0.336,0,0.166,0,0,0.0,0,12,5,8
2024-12-14 12:00:12.468549+00:00,us,usd,php,mobile,98.69,98.69,2.94,58.823529,False,178.4.65.24,us,False,0.385,standard,263,0.522,0,0.223,0,0,0.1,0,12,5,12
2024-12-14 13:08:22.468549+00:00,us,usd,eur,web,229.4,229.4,4.17,0.925926,False,95.194.68.105,us,False,0.174,low,616,0.702,0,0.361,0,0,0.0,0,12,5,13
2025-06-06 13:25:32.468549+00:00,us,usd,ngn,mobile,406.28,406.28,7.65,1111.111111,False,118.144.44.176,us,False,0.417,standard,147,0.551,0,0.391,0,0,0.25,0,6,4,13
2024-12-14 17:15:07.468549+00:00,ca,cad,mxn,mobile,76.39,56.53,1.02,12.758621,False,110.63.197.236,ca,False,0.308,low,824,0.607,0,0.282,0,0,0.0,0,12,5,17
2024-12-14 22:52:06.468549+00:00,us,usd,cny,mobile,119.42,119.42,2.06,7.142857,False,213.122.232.238,us,False,0.274,standard,298,0.336,0,0.166,0,1,0.0,0,12,5,22
2024-12-15 08:42:58.468549+00:00,ca,cad,eur,mobile,238.21,176.27,5.3,0.685185,False,127.206.21.137,ca,False,0.301,standard,947,0.625,0,0.268,0,0,0.0,0,12,6,8
2024-12-15 09:23:05.468549+00:00,uk,gbp,mxn,mobile,241.68,302.1,4.53,21.551724,False,39.150.179.33,ca,True,0.454,standard,4,0.892,0,0.407,0,0,0.0,0,12,6,9
2024-12-15 15:24:59.468549+00:00,ca,cad,usd,mobile,19.83,14.67,1.09,0.74,False,154.64.159.167,ca,False,0.115,low,615,0.515,0,0.355,0,0,0.0,0,12,6,15
2024-12-15 17:33:23.468549+00:00,us,usd,gbp,mobile,349.83,349.83,5.93,0.8,True,203.201.237.182,us,False,0.208,standard,298,0.186,0,0.166,0,0,0.0,0,12,6,17
2024-12-15 17:33:57.468549+00:00,us,usd,cny,mobile,72.07,72.07,1.52,7.142857,False,214.174.103.146,uk,True,0.622,enhanced,367,0.939,0,0.176,0,0,0.0,0,12,6,17
2024-12-15 17:38:53.468549+00:00,us,usd,php,web,163.51,163.51,4.15,58.823529,False,189.185.25.13,us,False,0.205,standard,298,0.336,0,0.166,6,6,0.1,0,12,6,17
2024-12-15 18:11:04.468549+00:00,us,usd,usd,mobile,87.51,87.51,1.87,1.0,False,51.142.137.65,us,False,0.145,standard,263,0.522,0,0.223,0,0,0.0,0,12,6,18
2024-12-15 22:18:05.468549+00:00,us,usd,inr,mobile,106.14,106.14,2.76,83.333333,False,247.12.230.10,us,False,0.138,standard,147,0.551,0,0.391,0,0,0.0,0,12,6,22
2024-12-16 05:50:38.468549+00:00,ca,cad,usd,mobile,65.33,48.35,2.93,0.74,False,29.229.70.175,ca,False,0.309,standard,947,0.625,0,0.268,0,0,0.0,0,12,0,5
2024-12-16 09:00:10.468549+00:00,us,usd,php,mobile,111.36,111.36,2.14,58.823529,False,203.141.251.69,us,False,0.181,standard,263,0.522,0,0.223,0,0,0.1,0,12,0,9
2024-12-16 10:53:50.468549+00:00,uk,gbp,cny,mobile,197.59,246.99,3.09,8.928571,False,181.186.59.68,uk,False,0.308,standard,718,0.953,0,0.169,0,0,0.0,0,12,0,10
2024-12-16 10:56:28.468549+00:00,us,usd,gbp,atm,166.73,166.73,2.86,0.8,False,82.157.115.246,ca,True,0.52,standard,263,0.522,0,0.223,0,0,0.0,0,12,0,10
2024-12-16 14:43:43.468549+00:00,us,usd,inr,mobile,268.16,268.16,4.59,83.333333,True,120.121.212.25,us,False,0.258,standard,147,0.401,0,0.391,0,1,0.0,0,12,0,14
2024-12-16 17:12:55.468549+00:00,ca,cad,usd,mobile,557.03,412.2,9.65,0.74,False,191.31.225.24,ca,False,0.26,low,615,0.515,0,0.355,7,7,0.0,1,12,0,17
